QGC WPL 120
1	1	3	22	0.0	0.0	0.0	nan	10.445997	-75.391791	5.0	1
2	0	3	16	0.0	0.0	0.0	0.0	10.44383153435933	-75.39175802665555	5.0	1
3	0	3	16	0.0	0.0	0.0	0.0	10.443837371274192	-75.3917580339644	5.0	1
4	0	3	16	0.0	0.0	0.0	0.0	10.443884066593025	-75.39175809243532	5.0	1
5	0	3	16	0.0	0.0	0.0	0.0	10.443884079476193	-75.3917475914954	5.0	1
6	0	3	16	0.0	0.0	0.0	0.0	10.443773178093597	-75.39174745263111	5.0	1
7	0	3	16	0.0	0.0	0.0	0.0	10.443773190976282	-75.3917369516949	5.0	1
8	0	3	16	0.0	0.0	0.0	0.0	10.44376735406138	-75.3917369443865	5.0	1
9	0	3	16	0.0	0.0	0.0	0.0	10.443767366943712	-75.39172644345047	5.0	1
10	0	3	16	0.0	0.0	0.0	0.0	10.443779040773526	-75.3917264580669	5.0	1
11	0	3	16	0.0	0.0	0.0	0.0	10.443779027891182	-75.39173695900331	5.0	1
12	0	3	16	0.0	0.0	0.0	0.0	10.443889929273878	-75.39173709786397	5.0	1
13	0	3	16	0.0	0.0	0.0	0.0	10.443889916391049	-75.39174759880409	5.0	1
14	0	3	16	0.0	0.0	0.0	0.0	10.44396579628393	-75.39174769381746	5.0	1
15	0	3	16	0.0	0.0	0.0	0.0	10.443965809166853	-75.39173719287479	5.0	1
16	0	3	16	0.0	0.0	0.0	0.0	10.443895766188733	-75.39173710517247	5.0	1
17	0	3	16	0.0	0.0	0.0	0.0	10.443895779071225	-75.39172660423212	5.0	1
18	0	3	16	0.0	0.0	0.0	0.0	10.443784877688431	-75.39172646537511	5.0	1
19	0	3	16	0.0	0.0	0.0	0.0	10.443784890570436	-75.39171596443848	5.0	1
20	0	3	16	0.0	0.0	0.0	0.0	10.443755705995851	-75.3917159278984	5.0	1
21	0	3	16	0.0	0.0	0.0	0.0	10.443755718877476	-75.39170542696273	5.0	1
22	0	3	16	0.0	0.0	0.0	0.0	10.443790740367016	-75.39170547080967	5.0	1
23	0	3	16	0.0	0.0	0.0	0.0	10.443790727485347	-75.3917159717465	5.0	1
24	0	3	16	0.0	0.0	0.0	0.0	10.443901628868241	-75.39171611059987	5.0	1
25	0	3	16	0.0	0.0	0.0	0.0	10.44390161598609	-75.39172661154042	5.0	1
26	0	3	16	0.0	0.0	0.0	0.0	10.443971658964271	-75.39172669924044	5.0	1
27	0	3	16	0.0	0.0	0.0	0.0	10.443971646081684	-75.39173720018333	5.0	1
28	0	3	16	0.0	0.0	0.0	0.0	10.443971671846512	-75.39171619829754	5.0	1
29	0	3	16	0.0	0.0	0.0	0.0	10.443977508761357	-75.3917162056057	5.0	1
30	0	3	16	0.0	0.0	0.0	0.0	10.4439775602869	-75.39167420183317	5.0	1
31	0	3	16	0.0	0.0	0.0	0.0	10.44376743135018	-75.3916739387701	5.0	1
32	0	3	16	0.0	0.0	0.0	0.0	10.443767418469575	-75.39168443970618	5.0	1
33	0	3	16	0.0	0.0	0.0	0.0	10.443761581554632	-75.39168443239878	5.0	1
34	0	3	16	0.0	0.0	0.0	0.0	10.443761568673692	-75.39169493333466	5.0	1
35	0	3	16	0.0	0.0	0.0	0.0	10.443755731758754	-75.39169492602704	5.0	1
36	0	3	16	0.0	0.0	0.0	0.0	10.44379659016326	-75.39169497718044	5.0	1
37	0	3	16	0.0	0.0	0.0	0.0	10.44379657728193	-75.3917054781175	5.0	1
38	0	3	16	0.0	0.0	0.0	0.0	10.443907478664924	-75.39170561696722	5.0	1
39	0	3	16	0.0	0.0	0.0	0.0	10.443907465783107	-75.39171611790799	5.0	1
40	0	3	16	0.0	0.0	0.0	0.0	10.443965834931667	-75.39171619098938	5.0	1
41	0	3	16	0.0	0.0	0.0	0.0	10.443965847813555	-75.39170569004666	5.0	1
42	0	3	16	0.0	0.0	0.0	0.0	10.443913315579797	-75.39170562427516	5.0	1
43	0	3	16	0.0	0.0	0.0	0.0	10.443913328461274	-75.39169512333417	5.0	1
44	0	3	16	0.0	0.0	0.0	0.0	10.44380242707818	-75.3916949844881	5.0	1
45	0	3	16	0.0	0.0	0.0	0.0	10.443802439959173	-75.39168448355083	5.0	1
46	0	3	16	0.0	0.0	0.0	0.0	10.443773255384512	-75.39168444701363	5.0	1
47	0	3	16	0.0	0.0	0.0	0.0	10.44391917825729	-75.39168462970073	5.0	1
48	0	3	16	0.0	0.0	0.0	0.0	10.443919165376153	-75.3916951306419	5.0	1
49	0	3	16	0.0	0.0	0.0	0.0	10.44397169760996	-75.3916951964117	5.0	1
