36.02934201840477	-80.30398849277026
36.028622101551264	-80.30475624642497
36.02866503753259	-80.30475586914399
36.02948082111886	-80.3047487006536
36.02943788514344	-80.30474907794975
36.0294376039207	-80.30470057549573
36.02866475631778	-80.30470736716363
36.028656592555784	-80.30330081002592
36.02990173549564	-80.30328984563545
36.02990764910152	-80.3043084029808
36.02982177716453	-80.30430915806195
36.02982290258134	-80.30450316880798
36.02977996661062	-80.30450354624212
36.02977855979276	-80.30426103294285
36.02986443172949	-80.30426027781064
36.02985908133255	-80.30333872642677
36.02869981030767	-80.30334893394185
36.02870741106351	-80.30465848784954
36.029394386703494	-80.30465245039035
36.02935145072833	-80.30465282773754
36.02935060688622	-80.30450732053939
36.028835375175824	-80.30451184959071
36.02882946344907	-80.30349330600465
36.02921588715277	-80.30348990425334
36.02921616886368	-80.30353840655897
36.02887268112479	-80.3035414301306
36.02887802983831	-80.30446297006559
36.02930738959257	-80.304459195593
36.02930710825346	-80.30441069322195
36.02926417227987	-80.30441107069912
36.029263890921584	-80.30436256835506
36.02930682689474	-80.30436219085158
36.02930654551639	-80.30431368848187
36.02900599370094	-80.3043163311737
36.02900233403765	-80.30368580282345
36.029217013878736	-80.30368391347992
36.029217295511195	-80.30373241578825
36.029045551637175	-80.3037339271594
36.02904864828019	-80.30426745143754
36.02930626411844	-80.30426518611283
36.02930598270087	-80.30421668374447
36.029263046729035	-80.30421706132691
36.0292627652923	-80.30416855898554
36.02930570126369	-80.3041681813768
36.0292627652923	-80.30416855898554
36.029262483835936	-80.30412005664482
36.02917661189313	-80.30412081191255
36.02917520432151	-80.30387830048231
36.029218140290865	-80.30387792271726
36.029219266389156	-80.30407193196538
36.02926220235996	-80.3040715543048
36.02926079468586	-80.30382904261475
36.029131986779106	-80.30383017598884
36.02913395737628	-80.30416969180698
36.02921982932062	-80.30416893659348
36.02922011075691	-80.30421743890854
36.02909130283865	-80.30421857164865
36.029088769217665	-80.30378205154787
36.02926051309219	-80.30378054027877
36.029259668193504	-80.30363503327484
36.029302604160044	-80.30363465537663
36.02895911641907	-80.30363767853999
36.02896333910087	-80.30436521085709
36.02922095494814	-80.30436294585775
36.029221236305986	-80.30441144817549
36.02892068447999	-80.30441409048771
36.02891589878145	-80.30358955430904
36.029302322487474	-80.30358615301701
36.02930204079529	-80.30353765065806
36.029259104829634	-80.30353802860891
36.02925882311828	-80.30348952627696
36.029301759083495	-80.3034891482998
36.02925882311828	-80.30348952627696
36.02925854138731	-80.30344102394568
36.02878624575431	-80.30344518193121
36.02879272049251	-80.30456072906307
36.02930795221194	-80.30455620033712
36.02930823349221	-80.3046047027102
36.02875006578842	-80.30460960848269
36.02874302804052	-80.30339705791029
36.02930119560106	-80.30339214358528
36.02930147735208	-80.3034406459422
36.02934441331653	-80.30344026793792
36.02934413156506	-80.30339176555468
36.029387067528766	-80.30339138752329
36.029387349280675	-80.30343988993285
36.02943028524451	-80.30343951192695
36.02943000349216	-80.30339100949108
36.02947293945524	-80.30339063145809
36.029473221208036	-80.30343913392028
36.02951615717124	-80.3034387559128
36.02951587541801	-80.3033902534243
36.02981642714865	-80.30338760716532
36.02982121433842	-80.304212152693
36.029778278370344	-80.30421253028501
36.02977377294395	-80.30343648785112
36.029559093134125	-80.30343837790451
36.02955937486819	-80.30348688042
36.02951643890486	-80.30348725840197
36.029516720618865	-80.3035357608918
36.029559656582634	-80.30353538293616
36.02956021995268	-80.30363238797051
36.02960315591704	-80.30363201006669
36.029602874241384	-80.30358350752286
36.029645810204975	-80.30358312959193
36.029646655174425	-80.30372863730437
36.0296037192095	-80.30372901515636
36.02960343757307	-80.30368051261118
36.0296040008263	-80.30377751770222
36.02964693679167	-80.30377713987653
36.02964749996732	-80.30387414502287
36.029690435933254	-80.30387376724903
36.02968846447211	-80.30353424906441
36.02960259254611	-80.30353500497972
36.02960231083123	-80.30348650243724
36.02973111871843	-80.30348536848413
36.02973365345815	-80.30392189210123
36.0296907174921	-80.30392226984954
36.02969099903133	-80.30397077245071
36.029733934997815	-80.30397039472871
36.02973421651788	-80.30401889735687
36.02969128055094	-80.30401927505254
36.02969156205094	-80.30406777765506
36.029734498018314	-80.3040673999857
36.02973477949914	-80.30411590261521
36.02969184353132	-80.30411628025824
36.02969212499209	-80.3041647828621
36.02973506096034	-80.30416440524537
36.029735342401935	-80.30421290787622
36.029692406433234	-80.30421328546663
36.02969268785478	-80.30426178807184
36.02973562382391	-80.30426141050773
36.029735905226275	-80.30430991313995
36.02969296925669	-80.30431029067772
36.029693250639006	-80.30435879328428
36.02973618660902	-80.30435841577281
36.02973731194385	-80.30455242631099
36.02978024791534	-80.30455204890399
36.02978052920045	-80.30460055156652
36.02982346517206	-80.30460017418505
36.0298231838865	-80.30455167149618
36.02986611985735	-80.30455129408759
36.02986499451725	-80.30435728323359
36.02995086645449	-80.30435652820347
36.02994438963791	-80.30324096479139
36.02861337478487	-80.3032526861625
36.028622101551264	-80.30475624642497
36.02934201840477	-80.30398849277026
