QGC WPL 120
1	1	3	22	0.0	0.0	0.0	nan	10.445997	-75.391791	5.0	1
2	0	3	16	0.0	0.0	0.0	0.0	10.44383153435933	-75.39175802665555	5.0	1
3	0	3	16	0.0	0.0	0.0	0.0	10.44383154724243	-75.39174752571739	5.0	1
4	0	3	16	0.0	0.0	0.0	0.0	10.44383312923055	-75.39045591021953	5.0	1
5	0	3	16	0.0	0.0	0.0	0.0	10.443838966146325	-75.39045591750408	5.0	1
6	0	3	16	0.0	0.0	0.0	0.0	10.443837371274192	-75.3917580339644	5.0	1
7	0	3	16	0.0	0.0	0.0	0.0	10.443843208189055	-75.39175804127323	5.0	1
8	0	3	16	0.0	0.0	0.0	0.0	10.443844803062097	-75.39045592478865	5.0	1
9	0	3	16	0.0	0.0	0.0	0.0	10.443850639977864	-75.39045593207321	5.0	1
10	0	3	16	0.0	0.0	0.0	0.0	10.443849045103914	-75.3917580485821	5.0	1
11	0	3	16	0.0	0.0	0.0	0.0	10.443854882018774	-75.39175805589097	5.0	1
12	0	3	16	0.0	0.0	0.0	0.0	10.443856476893636	-75.39045593935778	5.0	1
13	0	3	16	0.0	0.0	0.0	0.0	10.443862313809403	-75.39045594664235	5.0	1
14	0	3	16	0.0	0.0	0.0	0.0	10.443860718933628	-75.39175806319983	5.0	1
15	0	3	16	0.0	0.0	0.0	0.0	10.443866555848482	-75.3917580705087	5.0	1
16	0	3	16	0.0	0.0	0.0	0.0	10.443868150725168	-75.39045595392693	5.0	1
17	0	3	16	0.0	0.0	0.0	0.0	10.443873987640925	-75.39045596121152	5.0	1
18	0	3	16	0.0	0.0	0.0	0.0	10.44387239276333	-75.39175807781757	5.0	1
19	0	3	16	0.0	0.0	0.0	0.0	10.44387822967818	-75.39175808512645	5.0	1
20	0	3	16	0.0	0.0	0.0	0.0	10.443879824556685	-75.3904559684961	5.0	1
21	0	3	16	0.0	0.0	0.0	0.0	10.443885661472443	-75.39045597578068	5.0	1
22	0	3	16	0.0	0.0	0.0	0.0	10.443884066593025	-75.39175809243532	5.0	1
23	0	3	16	0.0	0.0	0.0	0.0	10.443884079476193	-75.3917475914954	5.0	1
24	0	3	16	0.0	0.0	0.0	0.0	10.443889916391049	-75.39174759880409	5.0	1
25	0	3	16	0.0	0.0	0.0	0.0	10.443891524068569	-75.39043498118164	5.0	1
26	0	3	16	0.0	0.0	0.0	0.0	10.4438914983882	-75.39045598306528	5.0	1
27	0	3	16	0.0	0.0	0.0	0.0	10.443897335303953	-75.39045599034988	5.0	1
28	0	3	16	0.0	0.0	0.0	0.0	10.443895753305897	-75.39174760611279	5.0	1
29	0	3	16	0.0	0.0	0.0	0.0	10.443901590220747	-75.39174761342149	5.0	1
30	0	3	16	0.0	0.0	0.0	0.0	10.443903172219704	-75.39045599763449	5.0	1
31	0	3	16	0.0	0.0	0.0	0.0	10.443909009135451	-75.39045600491909	5.0	1
32	0	3	16	0.0	0.0	0.0	0.0	10.44390742713559	-75.39174762073019	5.0	1
33	0	3	16	0.0	0.0	0.0	0.0	10.443913264050433	-75.3917476280389	5.0	1
34	0	3	16	0.0	0.0	0.0	0.0	10.443914858891583	-75.3904455112611	5.0	1
35	0	3	16	0.0	0.0	0.0	0.0	10.443920695807336	-75.39044551854552	5.0	1
36	0	3	16	0.0	0.0	0.0	0.0	10.443919100965275	-75.39174763534761	5.0	1
37	0	3	16	0.0	0.0	0.0	0.0	10.443924937880116	-75.39174764265631	5.0	1
38	0	3	16	0.0	0.0	0.0	0.0	10.443926545563142	-75.39043502488694	5.0	1
39	0	3	16	0.0	0.0	0.0	0.0	10.443932382478897	-75.39043503217118	5.0	1
40	0	3	16	0.0	0.0	0.0	0.0	10.44393077479495	-75.39174764996504	5.0	1
41	0	3	16	0.0	0.0	0.0	0.0	10.44393661170979	-75.39174765727377	5.0	1
42	0	3	16	0.0	0.0	0.0	0.0	10.443938219394651	-75.39043503945541	5.0	1
43	0	3	16	0.0	0.0	0.0	0.0	10.443944056310398	-75.39043504673965	5.0	1
44	0	3	16	0.0	0.0	0.0	0.0	10.443942448624618	-75.3917476645825	5.0	1
45	0	3	16	0.0	0.0	0.0	0.0	10.44394828553945	-75.39174767189122	5.0	1
46	0	3	16	0.0	0.0	0.0	0.0	10.44394989322615	-75.39043505402391	5.0	1
47	0	3	16	0.0	0.0	0.0	0.0	10.443955730141896	-75.39043506130815	5.0	1
48	0	3	16	0.0	0.0	0.0	0.0	10.44395412245428	-75.39174767919997	5.0	1
49	0	3	16	0.0	0.0	0.0	0.0	10.443959959369105	-75.39174768650871	5.0	1
